data/id,data/name,data/price,data/g3d,data/g2d,data/value,data/tdp,data/powerPerf,data/date,data/cat,data/bus,data/memSize,data/coreClk,data/memClk,data/rank,data/samples,data/href,data/output
4062,GeForce GTX 1660,$446.98*,"11,636",794,26.03,120,96.96,Mar 2019,Desktop,PCIe 3.0 x16,6144 MB,1530 MHz,1530 MHz,88,3182,GeForce+GTX+1660&amp;id=4062,true
4159,GeForce GTX 1660 SUPER,$547.84*,"12,689",826,23.16,125,101.51,Nov 2019,Desktop,PCIe 3.0 x16,6144 MB,1530 MHz,1530 MHz,75,4559,GeForce+GTX+1660+SUPER&amp;id=4159,true
4045,GeForce GTX 1660 Ti,$605.37*,"11,783",709,19.46,120,98.19,Feb 2019,Desktop,PCIe 3.0 x16,6144 MB,1500 MHz,1500 MHz,87,5497,GeForce+GTX+1660+Ti&amp;id=4045,true
4091,GeForce GTX 1660 Ti (Mobile),NA,"10,176",507,NA,50,203.53,May 2019,Mobile,PCIe 3.0 x16,6144 MB,1455 MHz,1455 MHz,105,1316,GeForce+GTX+1660+Ti+%28Mobile%29&amp;id=4091,true
4082,GeForce GTX 1660 Ti with Max-Q Design,NA,"8,519",376,NA,60,141.98,May 2019,Mobile,PCIe 3.0 x16,6144 MB,1140 MHz,1140 MHz,139,557,GeForce+GTX+1660+Ti+with+Max-Q+Design&amp;id=4082,true
17,GeForce GTX 260,$69.99*,"1,200",107,17.14,202,5.94,Aug 2012,Desktop,PCIe 2.0 x16,896 MB,576 MHz,576 MHz,712,2882,GeForce+GTX+260&amp;id=17,true
83,GeForce GTX 260M,NA,486,98,NA,65,7.48,Aug 2012,Mobile,PCIe 2.0 x16,1024 MB,550 MHz,550 MHz,1281,324,GeForce+GTX+260M&amp;id=83,true
21,GeForce GTX 275,$431.72*,"1,421",113,3.29,219,6.49,Aug 2012,Desktop,PCIe 2.0 x16,896 MB,633 MHz,633 MHz,644,759,GeForce+GTX+275&amp;id=21,true
66,GeForce GTX 280,$522.78*,"1,196",136,2.29,236,5.07,Aug 2012,Desktop,PCIe 2.0 x16,1024 MB,602 MHz,602 MHz,715,442,GeForce+GTX+280&amp;id=66,true
1443,GeForce GTX 280M,NA,621,440,NA,75,8.28,May 2009,Mobile,PCIe 2.0 x16,1024 MB,585 MHz,585 MHz,1123,63,GeForce+GTX+280M&amp;id=1443,true
1444,GeForce GTX 285,$239.99*,"1,561",190,6.51,204,7.65,Apr 2009,Desktop,PCIe 2.0 x16,1024 MB,648 MHz,648 MHz,612,787,GeForce+GTX+285&amp;id=1444,true
1445,GeForce GTX 285M,NA,676,246,NA,75,9.01,Feb 2010,Mobile,PCIe 2.0 x16,1024 MB,600 MHz,600 MHz,1063,41,GeForce+GTX+285M&amp;id=1445,true
1446,GeForce GTX 295,$159.99*,"1,148",195,7.17,289,3.97,Apr 2009,Desktop,PCIe 2.0 x16,1792 MB,576 MHz,576 MHz,728,451,GeForce+GTX+295&amp;id=1446,true
31,GeForce GTX 460,$99.99*,"2,285",388,22.85,150,15.23,Aug 2012,Desktop,PCIe 2.0 x16,768 MB,675 MHz,675 MHz,453,6617,GeForce+GTX+460&amp;id=31,true
123,GeForce GTX 460 SE,$159.99*,"1,970",366,12.31,150,13.13,Aug 2012,Desktop,PCIe 2.0 x16,1024 MB,650 MHz,650 MHz,512,679,GeForce+GTX+460+SE&amp;id=123,true
1447,GeForce GTX 460 v2,$199.99*,"2,091",410,10.46,160,13.07,Oct 2011,Desktop,PCIe 2.0 x16,1024 MB,778 MHz,778 MHz,487,200,GeForce+GTX+460+v2&amp;id=1447,true
93,GeForce GTX 460M,NA,"1,198",255,NA,50,23.95,Aug 2012,Mobile,PCIe 2.0 x16,1536 MB,675 MHz,675 MHz,713,789,GeForce+GTX+460M&amp;id=93,true
82,GeForce GTX 465,$195.00*,"2,679",446,13.74,200,13.40,Aug 2012,Desktop,PCIe 2.0 x16,1024 MB,607 MHz,607 MHz,391,537,GeForce+GTX+465&amp;id=82,true
55,GeForce GTX 470,$59.99*,"3,214",424,53.57,215,14.95,Aug 2012,Desktop,PCIe 2.0 x16,1280 MB,607 MHz,607 MHz,341,1989,GeForce+GTX+470&amp;id=55,true
1448,GeForce GTX 470M,NA,"1,953",413,NA,50,39.07,Dec 2010,Mobile,PCIe 2.0 x16,1536 MB,550 MHz,550 MHz,516,8,GeForce+GTX+470M&amp;id=1448,true
100,GeForce GTX 480,$149.99*,"3,986",428,26.58,250,15.94,Aug 2012,Desktop,PCIe 2.0 x16,1536 MB,700 MHz,700 MHz,288,1832,GeForce+GTX+480&amp;id=100,true
1449,GeForce GTX 480M,NA,"2,051",536,NA,100,20.51,Jul 2010,Mobile,PCIe 2.0 x16,2048 MB,425 MHz,425 MHz,494,14,GeForce+GTX+480M&amp;id=1449,true
1450,GeForce GTX 485M,NA,"2,360",479,NA,100,23.60,Jan 2011,Mobile,PCIe 2.0 x16,2048 MB,575 MHz,575 MHz,440,24,GeForce+GTX+485M&amp;id=1450,true
16,GeForce GTX 550 Ti,$229.00*,"1,567",364,6.84,116,13.51,Aug 2012,Desktop,PCIe 2.0 x16,3072 MB,900 MHz,900 MHz,610,7593,GeForce+GTX+550+Ti&amp;id=16,true
1451,GeForce GTX 555,NA,"1,807",485,NA,150,12.05,Feb 2012,Desktop,PCIe 2.0 x16,1024 MB,736 MHz,736 MHz,556,154,GeForce+GTX+555&amp;id=1451,true
71,GeForce GTX 560,$208.00*,"2,729",407,13.12,150,18.19,Aug 2012,Desktop,PCIe 2.0 x16,1024 MB,810 MHz,810 MHz,382,5187,GeForce+GTX+560&amp;id=71,true
106,GeForce GTX 560 SE,$89.99*,"2,087",413,23.19,150,13.91,Aug 2012,Desktop,PCIe 2.0 x16,1024 MB,736 MHz,736 MHz,488,286,GeForce+GTX+560+SE&amp;id=106,true
18,GeForce GTX 560 Ti,$129.99*,"3,072",420,23.63,170,18.07,Aug 2012,Desktop,PCIe 2.0 x16,2048 MB,822 MHz,822 MHz,352,9531,GeForce+GTX+560+Ti&amp;id=18,true
1452,GeForce GTX 560M,NA,"1,232",239,NA,75,16.42,Jun 2011,Mobile,PCIe 2.0 x16,3072 MB,775 MHz,775 MHz,702,942,GeForce+GTX+560M&amp;id=1452,true
15,GeForce GTX 570,$234.00*,"3,840",453,16.41,219,17.54,Aug 2012,Desktop,PCIe 2.0 x16,2560 MB,732 MHz,732 MHz,299,5180,GeForce+GTX+570&amp;id=15,true
1453,GeForce GTX 570M,NA,"1,923",356,NA,75,25.64,Sep 2011,Mobile,PCIe 2.0 x16,1536 MB,575 MHz,575 MHz,523,173,GeForce+GTX+570M&amp;id=1453,true
68,GeForce GTX 580,$279.99*,"4,494",434,16.05,244,18.42,Aug 2012,Desktop,PCIe 2.0 x16,3072 MB,772 MHz,772 MHz,256,4520,GeForce+GTX+580&amp;id=68,true
1455,GeForce GTX 580M,$248.68*,"2,373",455,9.54,100,23.73,Jul 2011,Mobile,PCIe 2.0 x16,2048 MB,620 MHz,620 MHz,437,100,GeForce+GTX+580M&amp;id=1455,true
1457,GeForce GTX 590,$295.00*,"3,366",514,11.41,365,9.22,Mar 2011,Desktop,PCIe 2.0 x16,3072 MB,607 MHz,607 MHz,331,408,GeForce+GTX+590&amp;id=1457,true
2513,GeForce GTX 645,NA,"1,878",429,NA,64,29.35,May 2013,Desktop,PCIe 3.0 x16,1024 MB,823.5 MHz,823.5 MHz,536,415,GeForce+GTX+645&amp;id=2513,true
2155,GeForce GTX 650,$69.96*,"1,768",342,25.27,64,27.62,Sep 2012,Desktop,PCIe 3.0 x16,2048 MB,1058 MHz,1058 MHz,567,6429,GeForce+GTX+650&amp;id=2155,true
2177,GeForce GTX 650 Ti,$159.99*,"2,558",404,15.99,110,23.25,Oct 2012,Desktop,PCIe 3.0 x16,2048 MB,928 MHz,928 MHz,414,5037,GeForce+GTX+650+Ti&amp;id=2177,true
2479,GeForce GTX 650 Ti BOOST,NA,"3,372",455,NA,134,25.16,Apr 2013,Desktop,PCIe 3.0 x16,2048 MB,980 MHz,980 MHz,328,2384,GeForce+GTX+650+Ti+BOOST&amp;id=2479,true
2152,GeForce GTX 660,$169.99*,"3,991",466,23.48,140,28.51,Sep 2012,Desktop,PCIe 3.0 x16,3072 MB,980 MHz,980 MHz,287,14967,GeForce+GTX+660&amp;id=2152,true
88,GeForce GTX 660 Ti,$229.99*,"4,373",456,19.01,150,29.15,Aug 2012,Desktop,PCIe 3.0 x16,3072 MB,915 MHz,915 MHz,265,7758,GeForce+GTX+660+Ti&amp;id=88,true
1458,GeForce GTX 660M,$78.99*,"1,419",272,17.97,50,28.39,May 2012,Mobile,PCIe 3.0 x16,2048 MB,950 MHz,950 MHz,645,1424,GeForce+GTX+660M&amp;id=1458,true
35,GeForce GTX 670,$366.00*,"5,352",525,14.62,170,31.48,Aug 2012,Desktop,PCIe 3.0 x16,4096 MB,915 MHz,915 MHz,224,9187,GeForce+GTX+670&amp;id=35,true
1459,GeForce GTX 670M,NA,"1,805",340,NA,75,24.07,May 2012,Mobile,PCIe 2.0 x16,3072 MB,620 MHz,NA,557,624,GeForce+GTX+670M&amp;id=1459,true
2296,GeForce GTX 670MX,NA,"1,938",341,NA,75,25.84,Dec 2012,Mobile,PCIe 3.0 x16,3072 MB,615 MHz,NA,519,432,GeForce+GTX+670MX&amp;id=2296,true
1460,GeForce GTX 675M,NA,"1,904",350,NA,100,19.04,May 2012,Mobile,PCIe 2.0 x16,2048 MB,632 MHz,NA,527,355,GeForce+GTX+675M&amp;id=1460,true
2349,GeForce GTX 675MX,NA,"2,150",368,NA,100,21.50,Jan 2013,Mobile,PCIe 3.0 x16,4096 MB,667 MHz,NA,476,137,GeForce+GTX+675MX&amp;id=2349,true
41,GeForce GTX 680,$595.00*,"5,485",514,9.22,195,28.13,Aug 2012,Desktop,PCIe 3.0 x16,4096 MB,1006 MHz,1006 MHz,221,7011,GeForce+GTX+680&amp;id=41,true
1461,GeForce GTX 680M,$135.99*,"3,071",344,22.58,100,30.71,Jul 2012,Mobile,PCIe 3.0 x16,4096 MB,719 MHz,NA,353,460,GeForce+GTX+680M&amp;id=1461,true
3832,GeForce GTX 680M KY_Bullet Edition,NA,"3,569",581,NA,NA,NA,Oct 2017,Unknown,NA,NA,NA,NA,311,1,GeForce+GTX+680M+KY_Bullet+Edition&amp;id=3832,true
2356,GeForce GTX 680MX,NA,"4,271",730,NA,122,35.01,Jan 2013,Mobile,PCIe 3.0 x16,4096 MB,719 MHz,NA,274,38,GeForce+GTX+680MX&amp;id=2356,true
1462,GeForce GTX 690,$283.25*,"5,601",456,19.78,300,18.67,May 2012,Desktop,PCIe 3.0 x16,2048 MB,915 MHz,915 MHz,215,1170,GeForce+GTX+690&amp;id=1462,true
2843,GeForce GTX 745,$280.00*,"2,178",464,7.78,55,39.60,Mar 2014,Desktop,PCIe 3.0 x16,4096 MB,1033 MHz,1033 MHz,472,1502,GeForce+GTX+745&amp;id=2843,true
2825,GeForce GTX 750,$99.99*,"3,408",475,34.08,55,61.96,Feb 2014,Desktop,PCIe 3.0 x16,2048 MB,1020 MHz,1020 MHz,324,5635,GeForce+GTX+750&amp;id=2825,true
2815,GeForce GTX 750 Ti,$118.43*,"3,927",491,33.16,60,65.46,Feb 2014,Desktop,PCIe 3.0 x16,4096 MB,1020 MHz,1020 MHz,292,19153,GeForce+GTX+750+Ti&amp;id=2815,true
2561,GeForce GTX 760,$184.00*,"4,770",517,25.93,170,28.06,Jun 2013,Desktop,PCIe 3.0 x16,4096 MB,980 MHz,980 MHz,247,16951,GeForce+GTX+760&amp;id=2561,true
2801,GeForce GTX 760 Ti,$297.50*,"5,176",556,17.40,170,30.45,Jan 2014,Desktop,PCIe 3.0 x16,2048 MB,915 MHz,915 MHz,229,150,GeForce+GTX+760+Ti&amp;id=2801,true
4108,GeForce GTX 760 Ti OEM,NA,"5,427",694,NA,NA,NA,Jul 2019,Unknown,NA,NA,NA,NA,222,13,GeForce+GTX+760+Ti+OEM&amp;id=4108,true
3186,GeForce GTX 760A,NA,"1,060",476,NA,NA,NA,Apr 2015,Unknown,NA,NA,NA,NA,766,5,GeForce+GTX+760A&amp;id=3186,true
2597,GeForce GTX 760M,NA,"1,681",248,NA,55,30.57,Aug 2013,Mobile,PCIe 3.0 x16,2048 MB,719 MHz,NA,583,419,GeForce+GTX+760M&amp;id=2597,true
2537,GeForce GTX 765M,$186.30*,"1,952",282,10.48,65,30.03,Jun 2013,Mobile,PCIe 3.0 x16,2048 MB,863 MHz,NA,517,1295,GeForce+GTX+765M&amp;id=2537,true
2531,GeForce GTX 770,$198.66*,"5,871",552,29.55,230,25.52,Jun 2013,Desktop,PCIe 3.0 x16,4096 MB,1046 MHz,1046 MHz,210,14064,GeForce+GTX+770&amp;id=2531,true
2534,GeForce GTX 770M,$138.00*,"2,787",323,20.20,75,37.16,Jun 2013,Mobile,PCIe 3.0 x16,3072 MB,797 MHz,797 MHz,377,1009,GeForce+GTX+770M&amp;id=2534,true
2729,GeForce GTX 775M,NA,"4,222",808,NA,NA,NA,Nov 2013,Unknown,NA,NA,NA,NA,277,24,GeForce+GTX+775M&amp;id=2729,true
2525,GeForce GTX 780,$295.00*,"8,043",598,27.26,250,32.17,May 2013,Desktop,PCIe 3.0 x16,6144 MB,863 MHz,863 MHz,153,8355,GeForce+GTX+780&amp;id=2525,true
2717,GeForce GTX 780 Ti,$325.00*,"9,218",630,28.36,250,36.87,Nov 2013,Desktop,PCIe 3.0 x16,3072 MB,875 MHz,875 MHz,123,4515,GeForce+GTX+780+Ti&amp;id=2717,true
2536,GeForce GTX 780M,$499.00*,"3,756",379,7.53,122,30.79,Jun 2013,Mobile,PCIe 3.0 x16,4096 MB,797 MHz,NA,303,796,GeForce+GTX+780M&amp;id=2536,true
3213,GeForce GTX 850A,NA,"1,050",551,NA,NA,NA,May 2015,Unknown,NA,NA,NA,NA,770,6,GeForce+GTX+850A&amp;id=3213,true
2859,GeForce GTX 850M,NA,"2,596",223,NA,40,64.91,May 2014,Mobile,PCIe 3.0 x16,2048 MB,876 MHz,876 MHz,407,2479,GeForce+GTX+850M&amp;id=2859,true
2968,GeForce GTX 850M - MODDED,NA,"1,092",819,NA,NA,NA,Oct 2014,Unknown,NA,NA,NA,NA,752,1,GeForce+GTX+850M+-+MODDED&amp;id=2968,true
2866,GeForce GTX 860M,$114.00*,"3,054",227,26.79,45,67.87,Apr 2014,Mobile,PCIe 3.0 x16,2048 MB,1085 MHz,1085 MHz,355,3829,GeForce+GTX+860M&amp;id=2866,true
2833,GeForce GTX 870M,NA,"3,343",301,NA,110,30.39,Mar 2014,Mobile,PCIe 3.0 x16,6144 MB,967 MHz,967 MHz,335,664,GeForce+GTX+870M&amp;id=2833,true
2850,GeForce GTX 880M,NA,"4,040",342,NA,130,31.08,Mar 2014,Mobile,PCIe 3.0 x16,8192 MB,993 MHz,NA,283,598,GeForce+GTX+880M&amp;id=2850,true
3295,GeForce GTX 950,$199.00*,"5,413",626,27.20,90,60.15,Aug 2015,Desktop,PCIe 3.0 x16,2048 MB,1024 MHz,1024 MHz,223,6350,GeForce+GTX+950&amp;id=3295,true
3334,GeForce GTX 950A,NA,"2,539",325,NA,NA,NA,Oct 2015,Unknown,NA,NA,NA,NA,417,45,GeForce+GTX+950A&amp;id=3334,true
3171,GeForce GTX 950M,$567.00*,"2,623",219,4.63,75,34.97,Mar 2015,Mobile,PCIe 3.0 x16,2048 MB,914 MHz,914 MHz,401,4377,GeForce+GTX+950M&amp;id=3171,true
3114,GeForce GTX 960,$165.28*,"6,041",659,36.55,120,50.34,Jan 2015,Desktop,PCIe 3.0 x16,4096 MB,1127 MHz,1127 MHz,201,21184,GeForce+GTX+960&amp;id=3114,true
3404,GeForce GTX 960A,NA,"2,411",631,NA,NA,NA,Dec 2015,Unknown,NA,NA,NA,NA,430,29,GeForce+GTX+960A&amp;id=3404,true
3176,GeForce GTX 960M,"$1,169.00*","3,463",244,2.96,65,53.27,Apr 2015,Mobile,PCIe 3.0 x16,4096 MB,1097 MHz,1097 MHz,319,8209,GeForce+GTX+960M&amp;id=3176,true
3113,GeForce GTX 965M,NA,"3,995",358,NA,60,66.58,Jan 2015,Mobile,PCIe 3.0 x16,4096 MB,944 MHz,944 MHz,286,858,GeForce+GTX+965M&amp;id=3113,true
2954,GeForce GTX 970,$303.00*,"9,723",778,32.09,145,67.06,Sep 2014,Desktop,PCIe 3.0 x16,4096 MB,1050 MHz,1050 MHz,112,44479,GeForce+GTX+970&amp;id=2954,true
2981,GeForce GTX 970M,$209.99*,"5,877",408,27.98,75,78.35,Oct 2014,Mobile,PCIe 3.0 x16,3072 MB,924 MHz,924 MHz,208,3220,GeForce+GTX+970M&amp;id=2981,true
3965,GeForce GTX 970XM FORCE,NA,"6,707",725,NA,NA,NA,Aug 2018,Unknown,NA,NA,NA,NA,184,1,GeForce+GTX+970XM+FORCE&amp;id=3965,true
2953,GeForce GTX 980,$306.10*,"11,259",816,36.78,165,68.24,Sep 2014,Desktop,PCIe 3.0 x16,4096 MB,1126 MHz,1126 MHz,94,11946,GeForce+GTX+980&amp;id=2953,true
3218,GeForce GTX 980 Ti,$530.80*,"13,886",854,26.16,250,55.55,Jun 2015,Desktop,PCIe 3.0 x16,6144 MB,1076 MHz,1076 MHz,60,12207,GeForce+GTX+980+Ti&amp;id=3218,true
2976,GeForce GTX 980M,$289.99*,"7,311",523,25.21,100,73.11,Oct 2014,Mobile,PCIe 3.0 x16,4096 MB,1038 MHz,1038 MHz,173,2393,GeForce+GTX+980M&amp;id=2976,true
2433,GeForce GTX Titan,$740.00*,"8,527",660,11.52,250,34.11,Feb 2013,Desktop,PCIe 3.0 x16,6144 MB,837 MHz,837 MHz,138,1175,GeForce+GTX+Titan&amp;id=2433,true
2842,GeForce GTX TITAN Black,$532.63*,"9,176",616,17.23,250,36.71,Mar 2014,Desktop,PCIe 3.0 x16,6144 MB,889 MHz,889 MHz,124,392,GeForce+GTX+TITAN+Black&amp;id=2842,true
3162,GeForce GTX TITAN X,$839.33*,"13,102",830,15.61,250,52.41,Mar 2015,Desktop,PCIe 3.0 x16,12288 MB,1000 MHz,1000 MHz,71,1496,GeForce+GTX+TITAN+X&amp;id=3162,true
2884,GeForce GTX TITAN Z,"$1,385.00*","9,096",745,6.57,375,24.26,Jun 2014,Desktop,PCIe 3.0 x16,12288 MB,705 MHz,705 MHz,127,117,GeForce+GTX+TITAN+Z&amp;id=2884,true
3860,GeForce MX110,NA,"1,479",197,NA,NA,NA,Dec 2017,Unknown,NA,NA,NA,NA,635,445,GeForce+MX110&amp;id=3860,true
3890,GeForce MX130,NA,"1,918",194,NA,NA,NA,Jan 2018,Unknown,NA,NA,NA,NA,525,937,GeForce+MX130&amp;id=3890,true
3789,GeForce MX150,$63.98*,"2,329",219,36.40,25,93.15,Jul 2017,Mobile,PCIe 3.0 x16,2048 MB,1468 MHz,1468 MHz,447,2713,GeForce+MX150&amp;id=3789,true
4036,GeForce MX230,NA,"1,899",219,NA,NA,NA,Jan 2019,Unknown,NA,NA,NA,NA,530,352,GeForce+MX230&amp;id=4036,true
4076,GeForce MX250,NA,"2,543",252,NA,NA,NA,Apr 2019,Unknown,NA,NA,NA,NA,416,952,GeForce+MX250&amp;id=4076,true
4203,GeForce MX330,NA,"2,578",233,NA,NA,NA,Apr 2020,Unknown,NA,NA,NA,NA,413,224,GeForce+MX330&amp;id=4203,true
4194,GeForce MX350,NA,"2,884",243,NA,NA,NA,Mar 2020,Unknown,NA,NA,NA,NA,368,227,GeForce+MX350&amp;id=4194,true
4296,GeForce MX450,NA,"3,732",293,NA,NA,NA,Oct 2020,Unknown,NA,NA,NA,NA,304,151,GeForce+MX450&amp;id=4296,true
1463,GeForce PCX 5300,NA,6,197,NA,NA,NA,May 2009,Desktop,PCI-E x16,128 MB,250 MHz,250 MHz,2099,3,GeForce+PCX+5300&amp;id=1463,true
1464,GeForce PCX 5750,NA,35,310,NA,NA,NA,Jun 2010,Desktop,PCI-E x16,128 MB,425 MHz,425 MHz,1972,8,GeForce+PCX+5750&amp;id=1464,true
1465,GeForce PCX 5900,NA,34,258,NA,NA,NA,Apr 2009,Desktop,PCI-E x16,256 MB,450 MHz,450 MHz,1979,1,GeForce+PCX+5900&amp;id=1465,true
4037,GeForce RTX 2060,$732.71*,"13,879",750,18.94,160,86.74,Jan 2019,Desktop,PCIe 3.0 x16,6144 MB,1365 MHz,1365 MHz,61,10017,GeForce+RTX+2060&amp;id=4037,true
4085,GeForce RTX 2060 (Mobile),NA,"11,355",540,NA,80,141.93,Apr 2019,Mobile,PCIe 3.0 x16,6144 MB,960 MHz,960 MHz,92,1241,GeForce+RTX+2060+%28Mobile%29&amp;id=4085,true
4117,GeForce RTX 2060 SUPER,$419.99*,"16,438",883,39.14,175,93.93,Jul 2019,Desktop,PCIe 3.0 x16,8192 MB,1407 MHz,1407 MHz,34,3612,GeForce+RTX+2060+SUPER&amp;id=4117,true
4199,GeForce RTX 2060 with Max-Q Design,NA,"9,784",438,NA,65,150.52,Apr 2020,Mobile,PCIe 3.0 x16,6144 MB,975 MHz,975 MHz,109,485,GeForce+RTX+2060+with+Max-Q+Design&amp;id=4199,true
4001,GeForce RTX 2070,$799.99*,"16,087",840,20.11,175,91.92,Oct 2018,Desktop,PCIe 3.0 x16,8192 MB,1410 MHz,1410 MHz,39,7822,GeForce+RTX+2070&amp;id=4001,true
4083,GeForce RTX 2070 (Mobile),NA,"12,354",601,NA,115,107.43,Apr 2019,Mobile,PCIe 3.0 x16,8192 MB,1215 MHz,1215 MHz,78,411,GeForce+RTX+2070+%28Mobile%29&amp;id=4083,true
4116,GeForce RTX 2070 SUPER,$883.51*,"18,159",901,20.55,215,84.46,Jul 2019,Desktop,PCIe 3.0 x16,8192 MB,1605 MHz,1605 MHz,26,8194,GeForce+RTX+2070+SUPER&amp;id=4116,true
4204,GeForce RTX 2070 Super with Max-Q Design,NA,"14,531",712,NA,80,181.64,Apr 2020,Mobile,PCIe 3.0 x16,8192 MB,930 MHz,NA,52,143,GeForce+RTX+2070+Super+with+Max-Q+Design&amp;id=4204,true
4048,GeForce RTX 2070 with Max-Q Design,NA,"12,178",519,NA,80,152.23,Feb 2019,Mobile,PCIe 3.0 x16,8192 MB,885 MHz,885 MHz,80,989,GeForce+RTX+2070+with+Max-Q+Design&amp;id=4048,true
3989,GeForce RTX 2080,$942.99*,"18,592",922,19.72,250,74.37,Sep 2018,Desktop,PCIe 3.0 x16,8096 MB,1515 MHz,1515 MHz,23,6269,GeForce+RTX+2080&amp;id=3989,true
4084,GeForce RTX 2080 (Mobile),NA,"15,107",812,NA,150,100.71,Apr 2019,Mobile,PCIe 3.0 x16,8192 MB,1380 MHz,1380 MHz,46,201,GeForce+RTX+2080+%28Mobile%29&amp;id=4084,true
4123,GeForce RTX 2080 SUPER,"$1,147.59*","19,494",938,16.99,250,77.98,Jul 2019,Desktop,PCIe 3.0 x16,8192 MB,1650 MHz,1650 MHz,16,4154,GeForce+RTX+2080+SUPER&amp;id=4123,true
4202,GeForce RTX 2080 Super with Max-Q Design,NA,"13,959",631,NA,80,174.49,Apr 2020,Mobile,PCIe 3.0 x16,8192 MB,735 MHz,735 MHz,59,185,GeForce+RTX+2080+Super+with+Max-Q+Design&amp;id=4202,true
3991,GeForce RTX 2080 Ti,"$1,151.91*","21,718",943,18.85,250,86.87,Sep 2018,Desktop,PCIe 3.0 x16,11264 MB,1350 MHz,1350 MHz,10,7924,GeForce+RTX+2080+Ti&amp;id=3991,true
4041,GeForce RTX 2080 with Max-Q Design,"$2,099.99*","13,607",575,6.48,90,151.19,Feb 2019,Mobile,PCIe 3.0 x16,8192 MB,735 MHz,735 MHz,65,328,GeForce+RTX+2080+with+Max-Q+Design&amp;id=4041,true
4408,GeForce RTX 3050 Laptop GPU,NA,"9,128",409,NA,80,114.10,May 2021,Mobile,NA,4096 MB,1057 MHz,NA,126,174,GeForce+RTX+3050+Laptop+GPU&amp;id=4408,true
4393,GeForce RTX 3050 Ti Laptop GPU,NA,"9,565",433,NA,80,119.56,May 2021,Mobile,NA,4096 MB,1035 MHz,NA,118,238,GeForce+RTX+3050+Ti+Laptop+GPU&amp;id=4393,true
4345,GeForce RTX 3060,$329.00*,"16,619",935,50.51,170,97.76,Feb 2021,Desktop,PCIe 4.0 x16,12288 MB,1320 MHz,1320 MHz,33,1371,GeForce+RTX+3060&amp;id=4345,true
4342,GeForce RTX 3060 Laptop GPU,$833.29*,"12,404",555,14.89,115,107.86,Feb 2021,Mobile,PCIe 4.0 x16,6144 MB,900 MHz,NA,77,1097,GeForce+RTX+3060+Laptop+GPU&amp;id=4342,true
4318,GeForce RTX 3060 Ti,$985.98*,"19,703",943,19.98,200,98.51,Dec 2020,Desktop,PCIe 4.0 x16,8192 MB,1410 MHz,1410 MHz,14,1607,GeForce+RTX+3060+Ti&amp;id=4318,true
4283,GeForce RTX 3070,"$1,049.99","21,928",968,20.88,220,99.67,Oct 2020,Desktop,PCIe 4.0 x16,8192 MB,1500 MHz,1500 MHz,9,4307,GeForce+RTX+3070&amp;id=4283,true
4331,GeForce RTX 3070 Laptop GPU,NA,"14,647",641,NA,115,127.36,Jan 2021,Mobile,PCIe 4.0 x16,8192 MB,1100 MHz,1100 MHz,51,796,GeForce+RTX+3070+Laptop+GPU&amp;id=4331,true
4413,GeForce RTX 3070 Ti,"$1,385.99*","22,658",983,16.35,290,78.13,Jun 2021,Desktop,PCIe 4.0 x16,8192 MB,1575 MHz,NA,8,561,GeForce+RTX+3070+Ti&amp;id=4413,true
4282,GeForce RTX 3080,"$3,799.99","24,516","1,003",6.45,320,76.61,Sep 2020,Desktop,PCIe 4.0 x16,10240 MB,1440 MHz,1440 MHz,4,3958,GeForce+RTX+3080&amp;id=4282,true
4332,GeForce RTX 3080 Laptop GPU,NA,"16,402",669,NA,115,142.63,Jan 2021,Mobile,PCIe 4.0 x16,8192 MB,1100 MHz,1100 MHz,35,373,GeForce+RTX+3080+Laptop+GPU&amp;id=4332,true
4409,GeForce RTX 3080 Ti,"$1,699.99*","26,680","1,022",15.69,350,76.23,Jun 2021,Desktop,PCIe 4.0 x16,12288 MB,1370 MHz,NA,1,892,GeForce+RTX+3080+Ti&amp;id=4409,true
4284,GeForce RTX 3090,"$3,434.99*","26,012",993,7.57,350,74.32,Sep 2020,Desktop,PCIe 4.0 x16,24576 MB,1400 MHz,1400 MHz,2,2736,GeForce+RTX+3090&amp;id=4284,true
1467,GeForce2 Go,NA,4,95,NA,NA,NA,Apr 2009,Mobile,AGP 4x,32 MB,143 MHz,143 MHz,2153,1,GeForce2+Go&amp;id=1467,true
1470,GeForce2 GTS/GeForce2 Pro,NA,4,136,NA,NA,NA,Feb 2012,Unknown,NA,NA,NA,NA,2158,11,GeForce2+GTS%2FGeForce2+Pro&amp;id=1470,true
1471,GeForce2 Integrated GPU,NA,4,171,NA,NA,NA,Apr 2009,Unknown,NA,NA,NA,NA,2148,3,GeForce2+Integrated+GPU&amp;id=1471,true
1472,GeForce2 MX,NA,3,143,NA,NA,NA,Jul 2011,Desktop,"AGP 4x,PCI",64 MB,175 MHz,175 MHz,2198,3,GeForce2+MX&amp;id=1472,true
1473,GeForce2 MX 100/200,NA,3,119,NA,NA,NA,Sep 2009,Unknown,NA,NA,NA,NA,2182,18,GeForce2+MX+100%2F200&amp;id=1473,true
1477,GeForce2 MX with DVI-D and TV-out,NA,5,187,NA,NA,NA,May 2009,Unknown,NA,NA,NA,NA,2132,1,GeForce2+MX+with+DVI-D+and+TV-out&amp;id=1477,true
1479,GeForce2 MX/MX 400,NA,4,129,NA,NA,NA,Jul 2009,Unknown,NA,NA,NA,NA,2160,99,GeForce2+MX%2FMX+400&amp;id=1479,true
